Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:3522qTXDhlpFXC7WgFsZTf,"Stone","Stereotype A","Cibo Matto",1999,197933,46,false,sjengelbretson2005,2024-12-06T18:17:58Z,"shibuya-kei,trip hop,art pop","Rhino/Warner Records",0.724,0.54,7,-10.985,1,0.0256,0.662,0.512,0.095,0.825,111.519,4
spotify:track:0WAEGVylZjbe2mQ6Or6HxY,"Cannock Chase","Crying Laughing Loving Lying","Labi Siffre",1972,246866,76,false,sjengelbretson2005,2024-12-06T18:18:04Z,"","Edsel",0.381,0.484,6,-11.858,0,0.0334,0.861,0.931,0.129,0.492,123.7,4
spotify:track:3uCkIqD0VzQUijbs8WIizs,"These Days","Chelsea Girl","Nico",1967-10-09,210653,66,false,sjengelbretson2005,2024-12-06T18:18:08Z,"proto-punk,art rock","Universal Records",0.401,0.13,5,-17.638,1,0.0312,0.989,0.305,0.101,0.213,93.091,4
spotify:track:0X5C4WjQNubRysTkHOubz3,"Lovesong - 2010 Remaster","Disintegration (Deluxe Edition)","The Cure",1989-05-02,209573,69,false,sjengelbretson2005,2024-12-06T18:18:13Z,"new wave,post-punk,gothic rock,darkwave","Rhino/Elektra",0.611,0.813,9,-7.689,0,0.0279,0.339,0.898,0.224,0.821,140.112,4
spotify:track:3HFBqhotJeEKHJzMEW31jZ,"Change","Dragon New Warm Mountain I Believe In You","Big Thief",2022-02-11,295454,60,false,sjengelbretson2005,2024-12-06T18:18:18Z,"","4AD",0.633,0.161,10,-12.892,1,0.0613,0.83,0.000099,0.263,0.546,132.57,4
spotify:track:1Wrzhfa5bNlqvsnCztz190,"Devuélveme a mi chica","Hombres G (Edición 30 Aniversario)","Hombres G",1985,194080,79,false,sjengelbretson2005,2024-12-06T18:18:22Z,"rock en español,latin rock,mexican rock","WM Spain",0.594,0.936,9,-4.722,0,0.0944,0.0224,0.000351,0.191,0.39,172.547,4
spotify:track:0ypj9uw3cJgqdumtA87LSD,"Good Time","Essentials","Erika de Casier",2019-05-15,217624,36,false,sjengelbretson2005,2024-12-06T18:18:27Z,"alternative r&b","Independent Jeep Music",0.802,0.401,1,-11.036,0,0.0789,0.256,0.00866,0.0822,0.651,99.996,4
spotify:track:7wvSLyUTQd4lArPlolybjU,"Photo of You","Essentials","Erika de Casier",2019-05-15,225706,39,false,sjengelbretson2005,2024-12-06T18:18:31Z,"alternative r&b","Independent Jeep Music",0.8,0.253,5,-10.98,0,0.356,0.567,0.0078,0.0908,0.595,81.965,4
spotify:track:0spXmYRCgO10zVvQwkj4hZ,"Little Bit","Essentials","Erika de Casier",2019-05-15,286000,46,false,sjengelbretson2005,2024-12-06T18:18:36Z,"alternative r&b","Independent Jeep Music",0.716,0.484,0,-8.001,0,0.0264,0.208,0.000767,0.328,0.651,130.984,4
spotify:track:1RvhTbg8D5p4dUZSPKA4pK,"Ooops","ex:el","808 State;Björk",1991-03-01,282013,39,false,sjengelbretson2005,2024-12-06T18:18:41Z,"acid house,madchester,chicago house,idm,big beat,electronic,art pop,trip hop","ZTT Records",0.655,0.917,9,-5.963,0,0.0366,0.00137,0.337,0.397,0.75,101.498,4
